,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
43,1.0865735,1.0447552,1.0038491,0.96384954,0.9247514,0.8865492,0.8492376,0.8128111,0.7772641,0.74259144,0.708787,0.6758457,0.6437618,0.61252975,0.58214444,0.55259997,0.5238914,0.49601328,0.4689604,0.44272777,0.41731027,0.39270303,0.36890128,0.34590036,0.3236958,0.30228317,0.28165817,0.2618166,0.2427545,0.22446805,0.2069535,0.19020714,0.17422557,0.15900536,0.14454323,0.13083604,0.11788064,0.10567397,0.0942131,0.083495095,0.07351707,0.06427621,0.055769756,0.047995023,0.040949408,0.034630418,0.029035676,0.024162957,0.020010196,0.016575502,0.013857168,0.01185368,0.010563713,0.009986121,0.01011995,0.010964419,0.012518909,0.014782972,0.017756311,0.021438796,0.025830403,0.030931287,0.036741734,0.043262184,0.050493173,0.05843537,0.06708962,0.07645678,0.08653788,0.09733404,0.10884631,0.12107602,0.13402434,0.14769268,0.16208228,0.17719464,0.19303119,0.20959342,0.2268829,0.24490139,0.2636507,0.2831325,0.30334917,0.32430255,0.34599513,0.3684293,0.3916075,0.41553274,0.44020748,0.4656348,0.49181768,0.51875925,0.5464626,0.574931,0.6041676,0.6341753,0.6649578,0.69651806,0.7288589,0.7619835
44,1.0535073,1.0125009,0.97239405,0.9331817,0.8948585,0.85741967,0.82085943,0.7851726,0.75035405,0.71639794,0.6832991,0.6510525,0.6196522,0.5890932,0.55937034,0.5304783,0.5024118,0.4751659,0.44873568,0.42311624,0.39830264,0.37429032,0.3510748,0.32865152,0.30701616,0.28616467,0.26609287,0.24679692,0.22827297,0.21051739,0.19352669,0.17729735,0.16182618,0.14711,0.13314568,0.119930305,0.10746095,0.095734745,0.084749,0.074500956,0.06498796,0.056207445,0.04815687,0.04083377,0.034235775,0.02836062,0.023206161,0.018770412,0.0150515195,0.012047828,0.00975785,0.00818029,0.007314046,0.007158198,0.0077120094,0.008974923,0.010946552,0.013626673,0.017015217,0.021112269,0.025918067,0.03143298,0.037657537,0.044592403,0.05223834,0.06059627,0.069667235,0.07945231,0.089952774,0.10116985,0.11310489,0.12575935,0.13913463,0.15323222,0.1680536,0.1836004,0.1998742,0.21687664,0.23460945,0.25307456,0.2722739,0.29220942,0.31288353,0.33429825,0.3564564,0.37936047,0.4030131,0.42741737,0.45257628,0.4784928,0.5051704,0.5326124,0.5608219,0.58980256,0.6195578,0.6500908,0.6814052,0.71350425,0.7463912,0.7800691
45,1.0220155,0.98179203,0.94245654,0.9040035,0.86642826,0.82972556,0.7938902,0.7589169,0.7248007,0.6915361,0.659118,0.6275414,0.5968009,0.56689155,0.53780824,0.5095458,0.4820995,0.4554646,0.429636,0.40460932,0.3803798,0.3569431,0.33429495,0.312431,0.29134718,0.27103963,0.25150445,0.23273791,0.21473648,0.19749671,0.1810153,0.16528898,0.15031475,0.13608958,0.12261063,0.10987509,0.097880304,0.08662359,0.076102436,0.06631433,0.057256825,0.048927553,0.0413242,0.034444526,0.028286396,0.022847762,0.018126711,0.014121478,0.01083045,0.008252183,0.006385421,0.0052290903,0.0047823074,0.0050443746,0.006014783,0.0076931906,0.010079433,0.013173511,0.016975582,0.021485958,0.026705101,0.03263362,0.03927225,0.0466219,0.054683544,0.06345832,0.072947524,0.083152436,0.09407447,0.10571517,0.11807599,0.1311586,0.14496458,0.1594955,0.17475317,0.19073927,0.20745555,0.22490387,0.24308592,0.2620041,0.2816602,0.30205652,0.32319555,0.34507975,0.3677117,0.3910943,0.4152306,0.4401236,0.46577665,0.492193,0.5193763,0.5473298,0.5760572,0.60556257,0.6358491,0.6669204,0.6987804,0.73143256,0.76487994,0.79912645
46,0.99202925,0.9525618,0.9139705,0.87625045,0.83939683,0.8034046,0.76826864,0.73398405,0.7005459,0.6679488,0.63618803,0.60525846,0.57515514,0.54587334,0.517408,0.48975432,0.46290764,0.43686354,0.4116172,0.38716424,0.3635004,0.34062138,0.31852314,0.29720163,0.276653,0.2568736,0.23785968,0.2196078,0.2021146,0.18537691,0.16939156,0.15415548,0.13966592,0.12592003,0.112915136,0.10064869,0.089118145,0.07832111,0.0682552,0.05891813,0.050307665,0.04242164,0.03525795,0.028814584,0.023089621,0.018081233,0.01378775,0.0102076195,0.007339455,0.0051820423,0.003734346,0.0029955208,0.0029649024,0.003642018,0.0050265747,0.007118454,0.009917716,0.013424579,0.01763942,0.022562776,0.028195333,0.03453791,0.041591477,0.049357172,0.057836168,0.06702985,0.07693968,0.0875672,0.098914,0.11098178,0.1237723,0.13728733,0.1515286,0.16649799,0.18219732,0.19862846,0.21579336,0.23369405,0.2523324,0.2717108,0.2918315,0.31269673,0.33430922,0.3566717,0.37978694,0.40365797,0.42828798,0.45368052,0.4798388,0.50676644,0.53446734,0.5629452,0.5922037,0.62224686,0.6530787,0.6847026,0.71712303,0.7503433,0.7843671,0.8191983
47,0.9634827,0.9247451,0.88687265,0.8498603,0.8137033,0.7783973,0.7439369,0.71031755,0.6775342,0.64558214,0.6144564,0.5841524,0.55466527,0.5259902,0.49812272,0.4710582,0.44479212,0.41932017,0.39463785,0.37074122,0.34762582,0.32528794,0.30372363,0.28292906,0.26290056,0.24363467,0.22512802,0.20737733,0.19037937,0.17413117,0.1586298,0.14387248,0.12985653,0.11657935,0.104038425,0.09223142,0.08115598,0.07080988,0.06119096,0.052297104,0.0441263,0.036676574,0.029946038,0.023932887,0.018635413,0.014052027,0.010181258,0.007021796,0.0045724753,0.00283231,0.0018004909,0.0014763954,0.0018595861,0.00294981,0.0047469977,0.0072512515,0.0104628485,0.0143822245,0.01900998,0.02434687,0.030393794,0.03715178,0.04462205,0.052805915,0.061704814,0.071320295,0.081654064,0.09270783,0.10448344,0.1169828,0.13020779,0.14416037,0.15884256,0.17425625,0.19040357,0.20728648,0.22490716,0.24326766,0.26237023,0.28221723,0.3028112,0.32415456,0.34625015,0.36910075,0.39270976,0.41708013,0.44221526,0.46811897,0.4947948,0.52224654,0.5504782,0.579494,0.6092975,0.6398934,0.67128545,0.70347774,0.7364746,0.77027947,0.8048969,0.8403302
48,0.93631274,0.8982803,0.86110234,0.8247737,0.7892902,0.7546472,0.72083986,0.68786347,0.6557135,0.6243852,0.5938739,0.5641752,0.5352843,0.50719684,0.47990856,0.45341486,0.42771152,0.4027945,0.37865958,0.35530284,0.33272034,0.31090826,0.2898631,0.26958117,0.25005907,0.23129357,0.2132814,0.19601953,0.17950499,0.163735,0.14870682,0.13441782,0.12086553,0.108047605,0.09596165,0.08460554,0.07397712,0.06407429,0.05489514,0.046437737,0.03870023,0.031680863,0.025377965,0.019789923,0.014915248,0.010752569,0.007300642,0.0045583714,0.0025248255,0.0011992429,0.00058104313,0.00066983036,0.0014653931,0.002967703,0.005176912,0.008093345,0.011717491,0.016050013,0.021091722,0.026843585,0.033306725,0.04048239,0.04837198,0.056977063,0.06629926,0.076340355,0.08710226,0.098586865,0.11079624,0.123732485,0.13739768,0.15179396,0.16692351,0.18278846,0.19939099,0.21673335,0.23481788,0.2536468,0.27322242,0.29354745,0.31462443,0.33645603,0.3590454,0.38239545,0.40650955,0.43139136,0.45704424,0.48347208,0.5106788,0.5386686,0.56744546,0.5970139,0.6273779,0.6585421,0.69051087,0.7232881,0.7568787,0.79128647,0.8265153,0.86256933
49,0.91045934,0.8731085,0.8366019,0.80093485,0.76610255,0.73210096,0.6989253,0.66657126,0.6350344,0.6043099,0.57439363,0.5452813,0.51696837,0.48945075,0.46272415,0.4367844,0.4116274,0.38724944,0.3636464,0.34081465,0.31875044,0.2974504,0.2769108,0.25712854,0.23810028,0.21982303,0.20229378,0.18550962,0.16946788,0.1541659,0.13960111,0.12577116,0.112673774,0.10030669,0.08866779,0.07775506,0.067566544,0.058100395,0.049354795,0.041328046,0.03401847,0.027424514,0.021544697,0.016377622,0.011922004,0.008176691,0.0051406566,0.0028130352,0.0011931183,0.00028037405,7.445268e-05,0.0005751869,0.0017825932,0.0036968687,0.0063183918,0.009647704,0.013685522,0.018432712,0.023890309,0.030059488,0.03694159,0.044538062,0.05285055,0.061880782,0.07163061,0.08210205,0.0932972,0.105218135,0.117867164,0.13124658,0.14535864,0.16020568,0.17579007,0.19211413,0.2091802,0.22699077,0.2455482,0.26485503,0.28491378,0.30572712,0.32729802,0.34962922,0.37272418,0.3965859,0.42121804,0.44662428,0.47280845,0.49977466,0.5275271,0.5560698,0.5854076,0.61554486,0.646486,0.67823577,0.7107988,0.7441793,0.778382,0.8134111,0.849271,0.885966
50,0.88586503,0.8491739,0.81331706,0.7782899,0.74408823,0.71070766,0.67814404,0.6463927,0.6154498,0.5853108,0.5559718,0.52742827,0.49967632,0.47271183,0.4465309,0.42112935,0.39650375,0.37265003,0.34956476,0.32724437,0.30568516,0.28488424,0.26483807,0.24554361,0.2269979,0.20919803,0.1921412,0.17582482,0.1602463,0.14540319,0.13129319,0.11791412,0.10526379,0.0933402,0.08214141,0.07166557,0.06191093,0.05287576,0.044558488,0.036957547,0.030071484,0.02389892,0.01843857,0.013689242,0.009649869,0.0063194972,0.0036973339,0.0017827285,0.0005752058,7.446415e-05,0.00028038505,0.0011930332,0.0028126563,0.0051396806,0.008174708,0.011918505,0.016372005,0.0215363,0.02741262,0.034002375,0.04130709,0.049328446,0.05806827,0.06752852,0.07771127,0.088618696,0.10025311,0.112616874,0.12571242,0.13954225,0.15410882,0.16941468,0.18546239,0.20225444,0.21979341,0.23808189,0.2571225,0.27691782,0.29747075,0.3187841,0.34086084,0.36370423,0.38731763,0.41170448,0.43686852,0.4628138,0.48954415,0.5170641,0.545378,0.57449037,0.60440594,0.6351294,0.6666655,0.69901925,0.7321953,0.76619834,0.8010332,0.8367042,0.873216,0.9105726
51,0.86247534,0.82642317,0.7911958,0.75678873,0.7231979,0.6904195,0.6584491,0.6272826,0.5969162,0.56734556,0.5385669,0.510576,0.4833692,0.45694253,0.43129244,0.4064149,0.38230658,0.3589639,0.33638334,0.31456178,0.29349577,0.2731823,0.25361848,0.23480113,0.21672767,0.19939536,0.1828017,0.1669441,0.15182032,0.13742806,0.12376524,0.11082977,0.098619744,0.087133296,0.07636866,0.06632419,0.05699827,0.048389386,0.04049613,0.033317115,0.026851058,0.021096786,0.016053205,0.011719319,0.0080942735,0.005177331,0.0029679104,0.0014655947,0.0006701338,0.00058145996,0.0011996891,0.0025251212,0.004558238,0.0072996966,0.010750329,0.014911126,0.019783238,0.025367973,0.03166679,0.038681284,0.04641321,0.05486444,0.064037025,0.07393312,0.08455498,0.09590503,0.107985795,0.120799795,0.1343497,0.14863819,0.16366796,0.17944176,0.19596234,0.21323238,0.23125462,0.25003183,0.2695669,0.28986257,0.31092188,0.33274788,0.35534388,0.37871295,0.40285906,0.4277857,0.4534968,0.4799967,0.5072896,0.53538007,0.5642726,0.5939722,0.6244838,0.6558123,0.68796253,0.72093993,0.7547493,0.7893954,0.8248834,0.8612178,0.8984033,0.93644434
52,0.8402385,0.80480576,0.7701887,0.73638314,0.7033852,0.67119104,0.6397968,0.60919833,0.57939196,0.5503737,0.5221399,0.49468687,0.46801066,0.4421079,0.41697496,0.39260834,0.3690046,0.34616068,0.32407317,0.30273905,0.28215522,0.26231882,0.2432272,0.22487746,0.20726714,0.19039367,0.17425479,0.15884817,0.14417166,0.13022321,0.11700092,0.104502864,0.09272731,0.0816726,0.07133712,0.061719403,0.05281802,0.04463162,0.037158966,0.030398866,0.024350228,0.019012047,0.014383426,0.010463578,0.007251844,0.004747707,0.0029508057,0.0018609478,0.0014781156,0.0018024768,0.0028343853,0.00457438,0.0070231776,0.010181675,0.01405093,0.018632162,0.023926754,0.029936215,0.036662225,0.04410659,0.052271273,0.061158355,0.070770055,0.08110879,0.092177,0.103977315,0.11651246,0.12978518,0.14379832,0.1585548,0.17405754,0.19030948,0.20731354,0.22507262,0.24358965,0.26286766,0.28290966,0.30371872,0.32529783,0.34765047,0.37077993,0.39468986,0.41938403,0.4448664,0.47114116,0.49821275,0.52608556,0.55476457,0.5842545,0.61456025,0.64568734,0.6776408,0.710426,0.74404794,0.778512,0.8138231,0.8499867,0.88700724,0.92488974,0.9636386
53,0.8191052,0.7842737,0.7502492,0.71702784,0.6846058,0.65297973,0.62214535,0.5920994,0.5628381,0.5343576,0.50665456,0.47972533,0.45356655,0.4281747,0.40354657,0.3796788,0.3565683,0.33421195,0.31260678,0.2917499,0.27163854,0.25226986,0.23364152,0.21575081,0.19859548,0.18217316,0.16648181,0.15151927,0.13728353,0.12377282,0.11098536,0.09891941,0.08757346,0.07694598,0.06703559,0.057840943,0.049360804,0.041593995,0.03453946,0.028196167,0.02256323,0.017639823,0.013425243,0.009918906,0.0071203606,0.0050292984,0.0036455835,0.0029692517,0.003000521,0.0037397947,0.00518767,0.007344925,0.01021252,0.013791591,0.01808343,0.023089493,0.02881137,0.035250813,0.04240969,0.05029004,0.05889402,0.06822391,0.07828216,0.08907135,0.10059416,0.11285341,0.12585205,0.13959302,0.15407938,0.16931432,0.1853009,0.20204227,0.2195416,0.23780197,0.25682658,0.2766186,0.29718125,0.31851774,0.3406314,0.36352587,0.38720474,0.41167167,0.4369308,0.46298623,0.48984236,0.5175039,0.5459755,0.5752624,0.6053694,0.63630193,0.6680655,0.7006653,0.73410696,0.768396,0.80353755,0.83953685,0.8763995,0.9141304,0.9527341,0.99221545
54,0.79902905,0.7647818,0.73133314,0.6986798,0.6668181,0.6357447,0.60545564,0.5759477,0.54721755,0.51926136,0.4920761,0.46565825,0.4400046,0.41511208,0.39097744,0.36759773,0.34496993,0.32309127,0.30195883,0.28157005,0.26192233,0.24301304,0.22484004,0.20740087,0.19069338,0.17471556,0.15946534,0.14494094,0.13114047,0.11806237,0.10570498,0.094066806,0.08314646,0.07294268,0.06345416,0.05467978,0.046618484,0.039269242,0.0326312,0.026703497,0.021485424,0.016976364,0.013175793,0.010083331,0.0076987306,0.0060219103,0.0050529577,0.0047921306,0.00523989,0.0063968766,0.008263934,0.010842093,0.014132552,0.01813669,0.022856044,0.028292293,0.034447268,0.041322928,0.048921373,0.05724483,0.066295676,0.076076396,0.086589634,0.0978382,0.10982495,0.12255294,0.13602526,0.15024516,0.16521588,0.18094084,0.1974233,0.21466659,0.23267421,0.25144935,0.2709955,0.291316,0.31241426,0.33429372,0.356958,0.38041085,0.40465605,0.4296975,0.4555397,0.48218673,0.50964355,0.53791475,0.5670055,0.59692097,0.62766635,0.6592473,0.69166946,0.72493845,0.75905985,0.79403937,0.82988226,0.86659443,0.90418106,0.9426472,0.9819977,1.0222377
55,0.7799656,0.74628663,0.7133988,0.6812986,0.64998263,0.6194479,0.58969045,0.56070745,0.5324955,0.5050513,0.47837186,0.452454,0.42729455,0.40289065,0.37923947,0.356338,0.33418357,0.3127735,0.29210538,0.27217653,0.25298467,0.23452754,0.21680292,0.19980875,0.18354297,0.16800381,0.1531894,0.13909812,0.12572837,0.11307858,0.101147436,0.08993358,0.0794358,0.06965299,0.06058404,0.05222802,0.04458402,0.03765122,0.03142892,0.02591646,0.02111331,0.017019035,0.013633321,0.010955991,0.008987007,0.0077265063,0.007174796,0.007332379,0.008199948,0.009778397,0.012068812,0.015072474,0.01879084,0.023225527,0.028378325,0.03425114,0.04084604,0.048165206,0.056210946,0.06498571,0.074492075,0.08473272,0.09571052,0.107428454,0.11988961,0.13309725,0.1470547,0.16176537,0.17723277,0.19346051,0.21045208,0.22821115,0.24674122,0.26604593,0.28612888,0.30699354,0.32864374,0.3510831,0.3743153,0.39834443,0.42317435,0.44880942,0.47525412,0.50251293,0.53059083,0.55949295,0.5892242,0.6197904,0.6511969,0.6834493,0.7165537,0.7505157,0.78534114,0.82103616,0.85760593,0.8950563,0.9333929,0.9726207,1.0127449,1.0537701
56,0.7618728,0.72874767,0.6964063,0.6648454,0.63406193,0.6040529,0.5748147,0.5463445,0.5186392,0.49169597,0.46551153,0.44008324,0.41540796,0.3914832,0.36830613,0.34587413,0.32418472,0.30323547,0.28302398,0.26354802,0.24480528,0.22679383,0.2095117,0.1929568,0.17712757,0.16202223,0.14763919,0.13397695,0.1210341,0.10880939,0.09730151,0.08650939,0.07643199,0.06706833,0.058417536,0.050478816,0.043251485,0.03673486,0.030928433,0.025831748,0.02144445,0.017766315,0.014797217,0.012537177,0.0109863905,0.01014521,0.010014174,0.010594012,0.011885676,0.013890299,0.01660923,0.020044,0.024196323,0.029068073,0.034661274,0.04097809,0.04802081,0.055791833,0.06429371,0.07352909,0.08350074,0.094211586,0.105664656,0.117863156,0.1308104,0.1445098,0.15896495,0.17417951,0.19015715,0.20690171,0.22441702,0.24270679,0.26177496,0.28162527,0.3022616,0.32368767,0.34590742,0.36892477,0.39274362,0.41736826,0.44280294,0.46905193,0.49612004,0.52401197,0.55273306,0.5822883,0.6126833,0.6439236,0.67601514,0.70896345,0.74277484,0.7774553,0.8130105,0.8494469,0.88677007,0.9249855,0.9640993,1.0041164,1.0450416,1.0868804
57,0.7447108,0.71212584,0.6803179,0.6492837,0.6190205,0.58952516,0.5607949,0.53282666,0.5056177,0.47916484,0.45346573,0.4285176,0.40431768,0.3808634,0.35815245,0.3361823,0.31495053,0.29445505,0.2746937,0.25566435,0.23736496,0.21979374,0.20294893,0.18682876,0.17143168,0.15675622,0.14280097,0.1295646,0.11704588,0.10524371,0.09415708,0.08378498,0.074126616,0.06518121,0.056948,0.049426444,0.042615972,0.03651616,0.031126648,0.02644717,0.022477573,0.019217817,0.016668,0.014828353,0.013699281,0.01328137,0.01357539,0.014582318,0.016303344,0.01873987,0.021893498,0.02576601,0.030359395,0.03567577,0.041717432,0.048486765,0.055986315,0.064218715,0.07318671,0.08289316,0.093341075,0.10453354,0.11647381,0.12916528,0.1426115,0.15681607,0.17178284,0.18751562,0.20401837,0.22129518,0.23934999,0.258187,0.27781013,0.2982235,0.31943113,0.34143713,0.3642456,0.38786054,0.41228625,0.43752715,0.46358764,0.49047235,0.5181863,0.5467342,0.57612175,0.6063541,0.63743705,0.6693764,0.7021782,0.7358481,0.77039284,0.80581814,0.8421303,0.87933534,0.9174394,0.9564481,0.996367,1.0372016,1.0789573,1.1216385
58,0.7284412,0.69638425,0.66509765,0.6345787,0.60482454,0.5758324,0.5475997,0.52012324,0.49340084,0.46742964,0.44220707,0.41773078,0.39399815,0.37100694,0.34875485,0.32723963,0.30645913,0.28641152,0.26709452,0.2485065,0.23064557,0.21351007,0.19709848,0.18140921,0.16644092,0.1521923,0.13866213,0.12584932,0.11375277,0.1023716,0.09170501,0.08175213,0.07251237,0.06398512,0.056169875,0.049066186,0.04267373,0.036992233,0.032021567,0.02776164,0.024212498,0.02137432,0.019247402,0.01783219,0.017129332,0.01713962,0.017864078,0.019303938,0.021460637,0.024335822,0.027931377,0.03224935,0.03729199,0.04306168,0.049560986,0.05679251,0.06475906,0.0734635,0.08290878,0.093098015,0.10403436,0.11572114,0.12816182,0.14135998,0.1553194,0.17004383,0.1855374,0.20180413,0.21884823,0.23667404,0.2552857,0.27468765,0.2948841,0.31587943,0.33767787,0.36028367,0.38370126,0.40793493,0.4329891,0.45886832,0.4855774,0.513121,0.5415043,0.5707327,0.60081136,0.63174605,0.6635427,0.69620717,0.72974575,0.76416445,0.79946977,0.83566785,0.8727649,0.91076726,0.94968104,0.9895118,1.0302656,1.0719476,1.114563,1.1581168
59,0.7130282,0.6814877,0.65071166,0.6206972,0.59144187,0.5629433,0.5351985,0.5082052,0.4819609,0.456463,0.4317092,0.40769732,0.38442507,0.36189026,0.3400909,0.31902474,0.29869005,0.27908507,0.26020783,0.24205677,0.2246303,0.20792687,0.19194524,0.17668396,0.16214186,0.14831793,0.13521104,0.12282033,0.111144915,0.10018408,0.08993716,0.0804036,0.07158291,0.063474685,0.056078598,0.04939442,0.043422017,0.038161304,0.03361234,0.029775247,0.026650295,0.024237838,0.022538405,0.021552686,0.021281518,0.021725975,0.022887303,0.024766976,0.027366705,0.03068842,0.034734238,0.03950652,0.04500776,0.051240608,0.058207892,0.065912485,0.074357435,0.08354582,0.093480855,0.10416579,0.115604065,0.12779918,0.14075477,0.15447469,0.1689628,0.18422322,0.2002602,0.21707802,0.23468113,0.25307405,0.2722613,0.29224744,0.313037,0.33463457,0.3570446,0.3802717,0.4043204,0.42919528,0.45490086,0.48144215,0.5088239,0.5370511,0.5661291,0.5960633,0.6268593,0.6585231,0.6910604,0.7244774,0.75878084,0.79397637,0.83007103,0.8670709,0.90498215,0.94381154,0.9835649,1.024248,1.065867,1.108427,1.1519334,1.196391
60,0.6984371,0.66740257,0.637127,0.60760766,0.5788422,0.55082816,0.5235631,0.49704468,0.47127083,0.44623902,0.42194724,0.39839345,0.37557548,0.35349128,0.33213928,0.3115174,0.29162392,0.27245727,0.25401592,0.23629832,0.21930315,0.20302907,0.187475,0.17263968,0.15852211,0.14512157,0.13243707,0.1204679,0.10921343,0.09867314,0.08884655,0.07973324,0.07133299,0.06364551,0.05667075,0.050408658,0.04485928,0.040022753,0.035899322,0.032489344,0.02979327,0.027811693,0.026545374,0.025995195,0.026162287,0.027047921,0.028653603,0.030981105,0.034032363,0.037809588,0.042315193,0.047551777,0.053522132,0.060229205,0.06767606,0.07586586,0.08480185,0.0944874,0.1049259,0.116120845,0.12807587,0.14079468,0.15428111,0.16853921,0.18357302,0.19938694,0.21598534,0.23337285,0.25155404,0.2705338,0.29031676,0.31090778,0.33231175,0.35453337,0.37757745,0.40144867,0.4261519,0.451692,0.47807366,0.50530195,0.5333819,0.5623186,0.59211797,0.62278503,0.654326,0.6867466,0.720053,0.7542517,0.78934884,0.82535094,0.8622647,0.9000965,0.93885255,0.9785394,1.0191636,1.0607303,1.103246,1.146716,1.1911453,1.236539
61,0.6846346,0.6540969,0.6243127,0.5952797,0.56699574,0.53945845,0.5126656,0.48661527,0.4613052,0.43673325,0.41289753,0.38979623,0.3674272,0.34578905,0.32487983,0.304698,0.285242,0.26651055,0.24850205,0.23121536,0.21464922,0.19880262,0.18367456,0.16926406,0.15557033,0.14259273,0.13033055,0.1187833,0.10795049,0.09783183,0.08842705,0.079735905,0.07175835,0.0644944,0.057944052,0.052107584,0.0469852,0.04257723,0.038884167,0.03590657,0.03364512,0.032100633,0.031274084,0.031166626,0.031779602,0.033114564,0.035173267,0.03795772,0.041470155,0.04571308,0.050689153,0.056401297,0.06285258,0.0700462,0.0779855,0.086673915,0.09611496,0.106312215,0.11726927,0.12898992,0.14147794,0.15473723,0.16877182,0.18358597,0.19918397,0.2155703,0.23274975,0.25072694,0.26950684,0.28909454,0.30949494,0.33071318,0.35275435,0.37562326,0.39932522,0.42386508,0.44924778,0.47547856,0.50256217,0.530504,0.55930924,0.5889831,0.6195316,0.6509601,0.6832747,0.7164815,0.7505867,0.78559685,0.82151836,0.8583577,0.89612156,0.93481666,0.97444916,1.0150259,1.0565528,1.0990357,1.142481,1.1868936,1.2322792,1.2786422
62,0.6715892,0.64153945,0.6122388,0.58368444,0.5558746,0.5288072,0.5024803,0.47689152,0.45203945,0.42792183,0.40453717,0.38188362,0.3599594,0.33876318,0.31829333,0.2985484,0.27952713,0.2612282,0.2436505,0.22679293,0.21065453,0.19523431,0.18053164,0.1665457,0.1532759,0.14072175,0.12888283,0.11775873,0.10734928,0.0976543,0.088673756,0.08040762,0.07285603,0.06601922,0.059897445,0.05449112,0.049800698,0.045826733,0.042569943,0.04003106,0.038211048,0.037110955,0.036731973,0.037075516,0.03814318,0.039936766,0.0424583,0.04571008,0.049694605,0.05441465,0.059873194,0.06607341,0.07301869,0.0807125,0.089158475,0.098360315,0.10832177,0.11904667,0.13053887,0.1428023,0.15584096,0.16965897,0.18426059,0.1996502,0.2158323,0.23281164,0.2505931,0.26918164,0.28858247,0.3088008,0.32984188,0.35171106,0.37441367,0.3979549,0.4223401,0.44757444,0.47366315,0.50061154,0.5284246,0.55710787,0.5866668,0.6171068,0.64843374,0.68065345,0.713772,0.74779564,0.78273064,0.8185835,0.8553609,0.8930695,0.93171597,0.971307,1.0118488,1.0533482,1.0958114,1.1392442,1.1836528,1.2290425,1.2754186,1.3227857
63,0.65927005,0.6297011,0.6008765,0.57279414,0.545452,0.5188484,0.49298137,0.46784917,0.44345003,0.41978243,0.3968445,0.3746349,0.3531521,0.33239466,0.31236145,0.29305106,0.27446246,0.2565946,0.23944634,0.22301713,0.20730594,0.19231209,0.17803508,0.16447434,0.15162951,0.1395002,0.1280863,0.1173876,0.10740402,0.098135754,0.08958284,0.08174555,0.07462425,0.06821928,0.0625312,0.057560608,0.053308204,0.04977474,0.04696117,0.0448685,0.04349789,0.042850643,0.042928196,0.04373225,0.045264617,0.04752737,0.05052283,0.05425356,0.05872234,0.06393225,0.06988656,0.07658875,0.08404247,0.092251524,0.10121982,0.110951275,0.12144996,0.13271993,0.14476523,0.15759003,0.17119856,0.1855951,0.20078407,0.21677008,0.23355782,0.2511522,0.2695583,0.2887814,0.30882686,0.3297001,0.3514067,0.37395215,0.39734218,0.4215821,0.44667745,0.4726338,0.49945644,0.52715087,0.5557223,0.5851766,0.61551905,0.6467554,0.67889166,0.7119337,0.74588764,0.78076005,0.81655705,0.8532853,0.8909518,0.9295628,0.96912545,1.009646,1.0511314,1.093588,1.137022,1.1814398,1.2268469,1.273249,1.3206515,1.3690588
64,0.6476483,0.6185531,0.5901983,0.5625818,0.5357018,0.5095569,0.48414513,0.4594649,0.43551478,0.4122931,0.3897988,0.3680302,0.34698614,0.32666528,0.30706683,0.28818956,0.2700325,0.25259495,0.235876,0.21987507,0.20459151,0.19002473,0.17617461,0.1630406,0.15062268,0.1389206,0.1279345,0.11766432,0.10811031,0.099272735,0.0911519,0.08374835,0.077062555,0.071095236,0.06584703,0.06131888,0.05751163,0.054426335,0.052064165,0.050426338,0.049514294,0.049329564,0.04987388,0.051149167,0.05315751,0.05590129,0.059383072,0.063605726,0.068572305,0.074286185,0.08075095,0.087970406,0.09594846,0.1046892,0.11419688,0.12447567,0.1355299,0.14736381,0.15998173,0.17338806,0.18758719,0.20258364,0.21838191,0.23498684,0.25240332,0.2706364,0.28969148,0.3095739,0.33028927,0.3518434,0.37424183,0.39749056,0.4215954,0.44656196,0.47239614,0.49910334,0.52668935,0.5551598,0.5845201,0.61477613,0.64593357,0.677998,0.71097565,0.7448724,0.7796948,0.81544906,0.8521418,0.88977957,0.92836905,0.9679172,1.0084307,1.0499163,1.0923805,1.13583,1.1802711,1.2257099,1.2721523,1.3196038,1.3680696,1.4175551
