x0,x1,min_eig
6.842105263157893802e-01,-6.842105263157894912e-01,-8.876358985900878906e+00
7.894736842105261054e-01,-6.842105263157894912e-01,-6.694944858551025391e+00
8.947368421052630527e-01,-6.842105263157894912e-01,-3.648418426513671875e+00
1.000000000000000000e+00,-6.842105263157894912e-01,-2.715752124786376953e+00
-1.000000000000000000e+00,-5.789473684210526550e-01,-1.697077035903930664e+00
-8.947368421052631637e-01,-5.789473684210526550e-01,-1.855589866638183594e+00
-7.894736842105263275e-01,-5.789473684210526550e-01,-4.702287316322326660e-01
-6.842105263157894912e-01,-5.789473684210526550e-01,-2.666007280349731445e+00
-5.789473684210526550e-01,-5.789473684210526550e-01,-1.629638910293579102e+00
-4.736842105263158187e-01,-5.789473684210526550e-01,-9.656510949134826660e-01
-3.684210526315789824e-01,-5.789473684210526550e-01,-6.591361761093139648e-01
-2.631578947368421462e-01,-5.789473684210526550e-01,-6.205976009368896484e-01
-1.578947368421053099e-01,-5.789473684210526550e-01,-5.769013166427612305e-01
-5.263157894736847364e-02,-5.789473684210526550e-01,-5.062224864959716797e-01
5.263157894736836262e-02,-5.789473684210526550e-01,-4.520376324653625488e-01
1.578947368421053099e-01,-5.789473684210526550e-01,-4.809750318527221680e-01
2.631578947368420351e-01,-5.789473684210526550e-01,-5.345681309700012207e-01
3.684210526315787604e-01,-5.789473684210526550e-01,-7.200911045074462891e-01
4.736842105263157077e-01,-5.789473684210526550e-01,-1.859759092330932617e+00
5.789473684210526550e-01,-5.789473684210526550e-01,-5.251955509185791016e+00
6.842105263157893802e-01,-5.789473684210526550e-01,-6.914728164672851562e+00
7.894736842105261054e-01,-5.789473684210526550e-01,-3.607393264770507812e+00
8.947368421052630527e-01,-5.789473684210526550e-01,-3.563452959060668945e+00
1.000000000000000000e+00,-5.789473684210526550e-01,-2.075721502304077148e+00
-8.947368421052631637e-01,-4.736842105263158187e-01,-4.185398578643798828e+00
-7.894736842105263275e-01,-4.736842105263158187e-01,-2.189037352800369263e-01
-6.842105263157894912e-01,-4.736842105263158187e-01,-5.850013494491577148e-01
-5.789473684210526550e-01,-4.736842105263158187e-01,-1.354564189910888672e+00
-4.736842105263158187e-01,-4.736842105263158187e-01,-1.088137626647949219e+00
-3.684210526315789824e-01,-4.736842105263158187e-01,-7.878045439720153809e-01
-2.631578947368421462e-01,-4.736842105263158187e-01,-7.357144951820373535e-01
-1.578947368421053099e-01,-4.736842105263158187e-01,-7.702035307884216309e-01
-5.263157894736847364e-02,-4.736842105263158187e-01,-7.588057518005371094e-01
5.263157894736836262e-02,-4.736842105263158187e-01,-7.640076279640197754e-01
1.578947368421053099e-01,-4.736842105263158187e-01,-7.879075407981872559e-01
2.631578947368420351e-01,-4.736842105263158187e-01,-8.416839838027954102e-01
3.684210526315787604e-01,-4.736842105263158187e-01,-1.286309719085693359e+00
4.736842105263157077e-01,-4.736842105263158187e-01,-2.957751274108886719e+00
